FID,StepWise_Estimate
432188,0.074865207
434250,0.148854769
435580,0.067666914
437075,0.037072824
437076,0.099186656
438891,0.014714115
440657,0.001109362
440389,0.027787482
441186,0.037644192
442428,0.028408766
442896,0.084076121
442895,0.044829871
444581,0.092568787
446802,0.023306072
447105,0.048541817
447106,0.039416065
447107,0.038433528
447161,0.017554204
222778,0.428580674
352138,0.005269567
44686,0.040506978
102941,0.005890907
154695,0.00589662
234923,0.043679582
240201,0.049852739
302877,0.014282592
285381,0.096217007
93070,0.004754984
127090,0.012431867
131331,0.022612057
179457,0.104958542
4980,0.012569809
223995,0.020392931
245679,0.018528409
2093,0.01980337
2272,0.028131849
3631,0.002200949
7837,0.013612069
13420,0.09905082
16810,0.088602842
19308,0.004047195
20887,0.019513687
21610,0.010621375
23171,0.076422811
25899,0.014332636
26231,0.012788016
27371,0.043252423
32107,0.050254632
41358,0.0036626
46391,0.024095027
46648,0.016226765
49578,0.030390568
51788,0.099716549
60126,0.175164729
75095,0.0183645
78090,0.005185452
80253,0.009581916
82208,0.015270581
91208,0.029780071
103037,0.045363436
112621,0.001321089
113090,0.00558573
114112,0.00726315
116729,0.087860866
125852,0.005684271
128980,0.028937402
135782,0.012629351
137359,0.017116832
139097,0.016738642
143777,0.026599953
149496,0.050385499
149497,0.048217768
150671,0.103316063
159618,0.014404052
159463,0.022018555
163078,0.01585813
163923,0.01003558
168374,0.026442621
176110,0.027694092
176315,0.027093257
176634,0.001120914
179611,0.009732376
180501,0.030672034
185179,0.002700475
197912,0.012922837
205146,0.111890535
220000,0.094708015
223890,0.018751306
228097,0.002342601
230438,0.034953028
230674,0.066372139
237780,0.159543429
240680,0.007511821
243312,0.01318275
245573,0.213456084
246858,0.014062638
247211,0.039082852
259390,0.047364276
261512,0.091635675
270963,0.033597681
275142,0.028766982
277904,0.023226029
285540,0.004132158
286382,0.004770365
294571,0.028350486
297412,0.104665103
298607,0.005718182
304675,0.063310553
306659,0.002817103
309543,0.011695547
312907,0.00808676
312905,0.085453141
312906,0.132922883
317216,0.051315176
319121,0.014742195
323533,0.006328338
324040,0.066642338
329257,0.113629462
331800,0.023101144
332197,0.007147434
333679,0.088677934
333680,0.122720283
335233,0.003374097
343843,0.032855779
350826,0.007472834
355772,0.023467809
358147,0.004646415
358828,0.012285739
359015,0.038693517
359675,0.038873127
374638,0.124479623
375483,0.012653635
375484,0.00862309
378817,0.027010877
383620,0.012395115
399921,0.011316257
404204,0.012449413
406979,0.047648733
407391,0.072250343
425169,0.071034413
426378,0.003142862
440392,0.138521857
292890,0.032714704
392177,0.00910208
392178,0.008623804
401661,0.002767144
401662,0.002764351
421712,0.018897726
105437,0.086766687
229643,0.018432733
299485,0.295806556
310155,0.018315898
374639,0.072578032
416588,0.105145472
421310,0.014918547
362669,0.058076172
228411,0.035870928
306291,0.012375849
38610,0.09366977
263865,0.022341723
293060,0.097712841
138070,0.511016411
8010,0.033308934
440861,0.01221328
197913,0.019156277
286250,0.003354301
436123,0.036590209
231887,0.008409839
371984,0.01161688
371985,0.117236039
394395,0.052485401
90549,0.353157833
434610,0.610707761
364226,0.008853706
47947,0.020675662
217074,0.066731574
211097,0.012405808
211098,0.013231247
92201,0.001125861
425183,0.044962356
14884,0.003265599
16392,0.030719514
60628,0.041685645
162164,0.000868182
179243,0.009074967
201663,0.00848749
303683,0.008980144
347795,0.01154245
350110,0.046526797
399839,0.00877714
420465,0.008664916
421542,0.003037497
421525,0.121977202
432718,0.03284691
396837,0.01034529
44557,0.045766377
80293,0.007320038
9917,0.02476117
222734,0.021695907
37516,0.00798381
14767,0.018986348
21649,0.008151538
26844,0.192685483
223221,0.045227174
353693,0.00439123
354085,0.023848399
7471,0.047879081
9920,0.057956458
9918,0.042405194
21132,0.005107562
22645,0.002698258
51293,0.019873557
61458,0.092070641
61719,0.011845026
84276,0.07976567
102822,0.024074451
123210,0.117994115
127679,0.043058967
150632,0.115419515
156948,0.006378034
197915,0.03394544
201995,0.005617372
212723,0.00818075
230570,0.001191111
243416,0.006284583
249006,0.060904449
257090,0.023719402
257091,0.022184823
261837,0.005722014
274218,0.093161808
274219,0.082695802
282534,0.196758869
289299,0.148017072
297661,0.012141097
297662,0.012667795
301508,0.013547428
301509,0.144392416
302353,0.045412856
302354,0.057617689
311067,0.204490772
311968,0.007060619
339276,0.003958245
346527,0.131091396
346528,0.148419675
346529,0.129119605
378510,0.042747499
381980,0.002611106
382152,0.002411134
393670,0.038150804
398566,0.011958273
404388,0.013448598
405968,0.072251303
411181,0.015464774
426167,0.021997341
351444,0.008483197
65627,0.003996253
407637,0.006639176
392815,0.024097289
312908,0.311623423
58439,0.239373453
108601,0.001403791
146289,0.059546297
211215,0.015480699
365477,0.00552232
408297,0.007674904
438629,0.008948482
448842,0.779654798
448986,0.049330631
323465,0.008317067
224193,0.003899327
230439,0.011054467
389404,0.006686068
6742,0.001295993
45019,0.002146901
56286,0.009725327
71856,0.009505534
209955,0.002536722
259391,0.023962288
299486,0.130255709
357592,0.003568146
117501,0.002229575
177777,0.001699373
236515,0.01291431
386666,0.00514953
394022,0.002923558
394396,0.008460646
394397,0.012140415
406590,0.042419579
409889,0.006607219
10430,0.000795024
110798,0.002285372
258100,0.014706502
270966,0.061137877
223009,0.00820151
419565,0.015361389
419952,0.007517249
435309,0.034433974
395799,0.020466048
14846,0.008220666
14847,0.01384844
83645,0.010295589
83646,0.010979378
339617,0.018304457
339618,0.020524747
339619,0.017029364
377730,0.00132014
390444,0.070998203
236606,0.021522814
281999,0.007214381
85231,0.012651376
396333,0.01253064
51152,0.014966435
51153,0.017958035
93979,0.056891164
93981,0.112410005
184631,0.002802899
142509,0.097744556
258901,0.002739648
400467,0.007562561
301192,0.049530689
169573,0.011721409
268870,0.000944811
90550,0.026524146
436549,0.033064099
200673,0.004894864
398214,0.051432988
12566,0.057953032
159860,0.014020008
103243,0.021333458
413830,0.027464453
328914,0.021827237
371208,0.068549611
438630,0.077674694
412066,0.013710546
324013,0.028855939
10490,0.095417858
14205,0.009516675
17250,0.001438777
18034,0.032456453
18686,0.013869531
26752,0.014393698
28194,0.009169359
31204,0.042665875
35818,0.055471236
41259,0.000843333
43918,0.001244047
46957,0.06440501
47995,0.014732263
54279,0.082342137
55811,0.010973115
59205,0.040750279
60520,0.021037532
71125,0.043409664
83958,0.007030926
91315,0.002486512
97749,0.018345987
97750,0.02539723
97792,0.023863014
107013,0.003677499
108917,0.044031174
110459,0.006833606
118655,0.022459072
132996,0.003960863
143164,0.001041428
149306,0.005527319
156647,0.010634846
164328,0.003347951
168160,0.035958985
174884,0.100110674
191977,0.006564983
192181,0.025021198
197918,0.009048622
201301,0.013382748
204866,0.006742125
216438,0.023255058
218338,0.000936527
223248,0.043213738
224368,0.014693881
232158,0.039876199
232159,0.043841646
235433,0.01757469
238943,0.001297095
239017,0.001344365
239793,0.007650594
239794,0.007155742
240405,0.035160363
245382,0.009409356
251504,0.00753173
251718,0.030912577
251503,0.008653403
252808,0.005426051
260903,0.024842178
263380,0.006608577
265590,0.00163707
266951,0.011622934
273926,0.012190755
278477,0.073144776
289892,0.030042699
317586,0.026032545
327415,0.001483941
338359,0.049589914
345470,0.005604274
345471,0.005174253
348665,0.007131235
371279,0.01263837
388686,0.014083774
391054,0.018144462
391311,0.037237623
398215,0.012833526
402623,0.012316439
405364,0.039654358
408280,0.073330638
410950,0.005307169
428252,0.008048829
429858,0.020565179
434568,0.010960052
446423,0.005654754
451880,0.055492747
225705,0.033532337
254944,0.003239552
292401,0.001925817
300027,0.017893526
303469,0.028293181
371905,0.040463267
15139,0.004888379
423314,0.030087504
51789,0.034721382
62369,0.07921209
72029,0.022392092
93927,0.050745553
118304,0.015031957
111020,0.002035766
250538,0.003832008
388390,0.010623304
388391,0.010095234
409301,0.001577444
120759,0.082852513
163059,0.004617958
169089,0.096247599
188609,0.010928321
197919,0.029517762
214729,0.112947111
230652,0.029394626
238071,0.031356445
265571,0.070495732
270967,0.015353881
347763,0.025422996
357341,0.001941885
427557,0.005566519
427615,0.002145114
438634,0.030498109
442791,0.001904496
406180,0.010110299
338360,0.018315326
70058,0.004203696
78094,0.067825702
115420,0.010664828
115421,0.011032181
318347,0.004495405
319261,0.006877834
323089,0.013306859
424716,0.001464801
426340,0.014105959
124446,0.008517313
233030,0.013585845
422449,0.014314191
427336,0.004256921
7014,0.013033546
13545,0.006891561
13587,0.068595621
20888,0.011609203
25626,0.025387112
28293,0.004809285
36580,0.043135841
40780,0.254548683
40781,0.028588025
45712,0.01570516
46084,0.00103884
46077,0.18256016
52028,0.005699821
61721,0.045035846
62232,0.02419544
63561,0.00544525
65531,0.029110293
68628,0.073886786
73100,0.004128611
79463,0.002556218
81428,0.025313672
91826,0.097312669
95035,0.018177167
95036,0.017956747
96245,0.002140019
98646,0.018596756
54559,0.014190991
108975,0.03051542
109350,0.001688174
111298,0.173039382
112486,0.423398333
113774,0.045440246
117898,0.004341913
120591,0.008028662
122709,0.002823304
131332,0.00207474
135783,0.020210182
135784,0.019664731
140404,0.007878968
143984,0.017509782
145368,0.021395666
161230,0.007657583
162487,0.013459705
162691,0.07851179
162987,0.005693561
168994,0.074805726
177264,0.011023035
178821,0.003507561
179272,0.030321926
186694,0.015870233
188605,0.001214394
198615,0.002586485
200674,0.005520307
200342,0.007572807
203874,0.044204429
213625,0.000693229
215823,0.037088726
217545,0.011078946
222552,0.024707771
222553,0.0322979
226188,0.002764858
234066,0.001869429
241908,0.013921902
244340,0.006797639
244629,0.025241317
249377,0.129042928
257716,0.002333486
261881,0.019248106
265756,0.019108465
267157,0.044463345
267525,0.02730615
268072,0.001740177
273389,0.00786063
283046,0.004888532
284033,0.008791004
289407,0.030265934
289786,0.001501094
297016,0.029919693
299700,0.007374892
299487,0.128687329
300719,0.027677275
304533,0.007453435
310665,0.003700848
311652,0.010701421
313169,0.003234943
319584,0.013751143
320385,0.076972843
322255,0.008150248
323008,0.018757697
325515,0.029070617
326259,0.049639175
327305,0.202654356
328720,0.005514778
329526,0.048394298
330166,0.009042207
331306,0.000678761
332494,0.019059015
333681,0.004753862
356997,0.016885114
358266,0.012496216
358464,0.008233611
360669,0.00634131
367092,0.008905445
371909,0.00648394
375317,0.014454182
374644,0.004682056
379555,0.057886782
384968,0.001859762
385054,0.006425554
385743,0.006571111
385744,0.006659235
389435,0.004237619
396583,0.018222234
402624,0.002455079
422283,0.02196042
423315,0.027965579
438636,0.014565848
442897,0.009964199
443745,0.000717293
444296,0.004914525
282079,0.026942637
80608,0.001903425
84189,0.000664582
92447,0.009063835
115865,0.009884652
115866,0.009192826
171586,0.008880336
182992,0.063946816
200343,0.019017538
224787,0.048684733
253328,0.009453209
312019,0.001394979
331807,0.03607521
49581,0.024594883
49582,0.027598715
2572,0.001343849
33280,0.001220603
49583,0.046621157
54022,0.049560615
59501,0.019018223
75463,0.04886041
85808,0.010974717
95873,0.005481977
102057,0.046224278
117107,0.096068048
131159,0.01944942
166982,0.015556891
166983,0.015241302
183381,0.015604478
236887,0.053683716
267526,0.004271301
272343,0.002689456
282561,0.003443741
288492,0.006694032
330072,0.18016332
330073,0.191354961
231578,0.005442749
401489,0.019011114
436444,0.007866104
442735,0.006509418
41359,0.075068214
128518,0.003908567
378981,0.013278502
378982,0.011187888
377244,0.027205424
276757,0.001770489
377563,0.016834225
357690,0.011233088
413802,0.179010273
42828,0.047593618
313438,0.006334909
329859,0.034928341
417785,0.012397382
434256,0.017490869
52606,0.019583853
107463,0.028108457
259694,0.002375737
428992,0.019321889
9922,0.007659154
44906,0.036053627
135082,0.024518265
159464,0.012869681
345265,0.065629019
67940,0.005074608
87168,0.008192669
130748,0.022143008
154911,0.016827191
160680,0.002091384
273327,0.002932197
340866,0.033020136
357359,0.001847063
378837,0.030386107
1939,0.011986217
15974,0.0250324
15975,0.025294471
23731,0.014897187
28707,0.004417252
52283,0.003409913
57632,0.017492356
58292,0.001135194
62799,0.023892258
67167,0.113714174
77677,0.001571617
94159,0.007642502
97416,0.021597994
108713,0.002362449
108735,0.002305561
128667,0.007961785
143036,0.003897363
150303,0.000754962
161203,0.001179248
165854,0.001487189
182199,0.016051675
193667,0.012927925
198616,0.008694712
197924,0.010058199
205988,0.011587725
209191,0.004559364
213170,0.006590334
219030,0.023104844
230442,0.010716382
235853,0.007677134
250278,0.026674678
270970,0.005733678
280653,0.003232194
296588,0.056823965
297574,0.006195761
300476,0.047681719
301830,0.031180393
303012,0.084397963
311020,0.032492311
312910,0.014343173
326787,0.005395405
327256,0.062877853
335131,0.014744912
336114,0.006181494
339318,0.011870591
343844,0.011714406
349439,0.003496079
349660,0.004962808
354815,0.008260744
358821,0.001015979
369473,0.007868197
370261,0.014543881
375318,0.001390407
384212,0.007056838
402625,0.007298625
404653,0.1234508
417956,0.016369163
419572,0.000976013
434826,0.007904263
440395,0.021884834
444910,0.025512254
450871,0.012288078
290459,0.016316484
290498,0.031593721
3167,0.028254653
3168,0.026410916
160445,0.035065127
243742,0.070934118
243755,0.065667808
81356,0.007617689
268871,0.002669681
2321,0.049732707
13247,0.011594715
13955,0.00233667
19002,0.057218664
34605,0.006154347
44414,0.000723372
49966,0.004813394
66293,0.03199028
73770,0.047811674
101407,0.01045707
101408,0.010689822
102386,0.034166387
105706,0.092738414
108954,0.011218088
114714,0.002607549
127680,0.071148145
137107,0.039242965
159766,0.003107139
161146,0.073294934
162007,0.003175636
164536,0.003441586
180296,0.031092659
182257,0.002411814
217559,0.003254689
218132,0.213347531
241758,0.001504776
243682,0.026414149
253420,0.03052672
266614,0.011213819
266615,0.010794416
271452,0.001585436
274022,0.065308964
274023,0.071290189
281178,0.009662155
283627,0.016482053
306875,0.024907603
324607,0.029878528
331382,0.004386762
345671,0.002046622
351260,0.005020922
365853,0.001944621
410951,0.013163105
436953,0.029631588
439117,0.061585126
441788,0.014932705
446928,0.000819412
306911,0.038426033
10557,0.002261976
263313,0.005437397
38924,0.002367587
55812,0.012310922
57315,0.011489322
61447,0.127893493
67203,0.001975061
67204,0.001788277
68825,0.017919238
75544,0.06051595
77516,0.001160393
110176,0.012048796
110763,0.147562373
118076,0.036380941
119849,0.020197057
120032,0.010845652
136109,0.038469717
139221,0.01259798
140818,0.017766052
148080,0.010573293
154188,0.007034706
155798,0.034243381
156814,0.01247749
162008,0.0520226
163371,0.015039719
146290,0.023171248
188837,0.036865663
190010,0.033126651
193668,0.057451356
206240,0.07682747
214604,0.073069516
221869,0.020174046
243743,0.007924981
243744,0.00798215
243745,0.00823339
246281,0.002033146
246977,0.125428746
246978,0.042440571
251505,0.015565062
266763,0.008432013
266996,0.011451272
270971,0.012179673
271453,0.010444659
277544,0.009879986
283060,0.007451625
159800,0.003944893
293146,0.005693089
294979,0.002187038
299832,0.011367816
300101,0.004330735
306118,0.016235816
318913,0.009881052
331225,0.064054277
336072,0.031152749
343124,0.00541213
343950,0.043614903
366163,0.027824182
369535,0.001221166
371878,0.092153195
376256,0.029328024
391129,0.005701421
395533,0.003474678
400613,0.013584458
402626,0.003792178
403173,0.023113461
409231,0.038471945
416814,0.005171506
417882,0.019659986
423879,0.054322411
424290,0.029957803
426096,0.025660313
427838,0.019347374
429156,0.017678243
432635,0.007718286
439090,0.001330863
440397,0.030603741
441643,0.004339805
441699,0.023884853
443333,0.00686425
451425,0.010391954
107177,0.016384817
124595,0.021065592
363945,0.058853404
98383,0.00302787
58313,0.00631051
328081,0.059953511
262248,0.004997422
13442,0.023741293
166716,0.0062872
210203,0.015072288
211099,0.012466908
59207,0.076001827
271454,0.001603609
323009,0.044308443
333980,0.04159832
333978,0.015738394
333979,0.016348074
412193,0.033494248
444297,0.010629765
15259,0.041224062
62726,0.025466286
176654,0.002647517
197928,0.035934405
229787,0.07699875
296528,0.008978944
326607,0.015782595
389300,0.001285794
153391,0.006034108
442093,0.008214181
111073,0.014560202
188323,0.002034518
374647,0.018513741
64313,0.028135016
65234,0.003206598
81080,0.026022863
94129,0.010302585
124138,0.008419511
181388,0.013448075
286043,0.061782419
403363,0.045029775
166832,0.004400039
398608,0.107071923
57420,0.058110359
85690,0.037129356
78541,0.02009134
451470,0.010887837
192521,0.019134447
237510,0.00270268
84181,0.015339997
22450,0.012910287
116507,0.031218935
426608,0.023519109
177972,0.014641729
145971,0.003077532
251918,0.019953265
59209,0.037346806
192517,0.042146489
192518,0.039114672
212040,0.012104359
265262,0.038662306
52971,0.008307201
59210,0.008551895
347714,0.02976697
161147,0.017715519
399080,0.005666358
27373,0.067498505
64076,0.003057683
104064,0.066650691
109040,0.127245293
273731,0.003444103
334916,0.023639416
344484,0.008954413
440817,0.008695649
82846,0.000972565
165785,0.03216035
252821,0.004176661
290325,0.026994422
114241,0.002259856
208104,0.01530235
13700,0.105074353
24750,0.051171313
26392,0.01085086
29583,0.015099308
31432,0.011432675
35603,0.022832875
38724,0.008308423
49585,0.00600864
50514,0.025632964
51368,0.004111636
52029,0.059224798
57534,0.00878796
59529,0.001453282
65161,0.012724134
71128,0.017334778
71857,0.01652692
75774,0.009342751
77517,0.000913924
82210,0.019989282
83753,0.003977625
90553,0.006444751
97417,0.034051631
97527,0.007187664
99922,0.004689704
104593,0.002223327
106645,0.002592923
26066,0.024712084
97879,0.005498751
114140,0.001457034
116975,0.012600568
119433,0.004224152
119844,0.004990735
137360,0.010444345
140772,0.000653683
146291,0.023831751
149643,0.012246061
158713,0.017137648
162166,0.001665789
162735,0.000862141
165139,0.112367783
179896,0.000782966
204452,0.001603896
211100,0.036320802
212345,0.033132864
230653,0.017266216
243380,0.033111355
247827,0.026370484
249099,0.009053587
254961,0.011714038
254962,0.010811493
256959,0.00284243
259676,0.003113117
276364,0.013783328
289898,0.012427982
300259,0.019075978
304740,0.002010247
305529,0.002997107
307176,0.033789468
307175,0.00559626
319202,0.005760582
324098,0.024191035
339030,0.010441187
346170,0.020928665
348498,0.000702469
353047,0.238288099
356237,0.010455476
359785,0.002324578
359676,0.009799322
362410,0.009210691
363059,0.003578957
366885,0.005296507
380056,0.042985512
382468,0.021762894
382489,0.008093346
383380,0.00423341
385209,0.079986198
403283,0.014830768
405367,0.027461103
418195,0.020272975
421415,0.090481555
421416,0.251464417
434827,0.010302939
436445,0.015180964
438637,0.118848017
438638,0.007173881
450432,0.024765535
394798,0.018643923
66591,0.003325163
67425,0.004215593
74221,0.008879308
78092,0.027735232
108714,0.006133778
35824,0.001861752
251508,0.030506095
449733,0.022119597
213883,0.0070965
445006,0.069736441
3170,0.045317209
5498,0.128327058
6363,0.057718149
9926,0.005953722
9928,0.017333408
25628,0.142491559
25629,0.290961217
38619,0.035655013
59212,0.169724179
64926,0.006353947
68525,0.166394232
68526,0.19037447
76577,0.017741469
77518,0.000915917
79740,0.012602349
79741,0.011698333
86889,0.021978993
90554,0.046836969
85212,0.001905386
95024,0.014870791
95405,0.005742504
95406,0.005233208
112487,0.025767144
361124,0.015849433
236888,0.041375759
312911,0.00800637
371154,0.029608397
430214,0.012790328
17172,0.006739214
17251,0.007084383
54302,0.004515714
116369,0.035400409
197930,0.091163081
197929,0.095946028
204392,0.010622192
204393,0.011119372
217659,0.007176103
233964,0.036329916
281954,0.029265362
286169,0.006839594
328233,0.040465613
330167,0.010002294
360476,0.02247909
366529,0.004700986
392179,0.022246294
425600,0.017301344
444190,0.008669722
444801,0.171494025
177803,0.016012657
110766,0.052640622
110764,0.001903214
110765,0.00366284
119030,0.102112277
119031,0.200398906
122597,0.035887724
126054,0.036109499
127972,0.045037445
129956,0.029235353
131639,0.025325691
134630,0.054021026
134631,0.057800683
136169,0.083865641
138831,0.107318626
150884,0.248772062
168295,0.876346399
168296,0.379054535
169447,0.047109677
169448,0.049468692
173625,0.068521048
173626,0.07041503
173627,0.07190001
174384,0.004335887
176882,0.064230067
176883,0.064867094
179183,0.006031131
194846,0.007544849
204782,0.112654091
205028,0.987852029
206508,0.089520216
227188,0.014988092
239236,0.000590058
240463,0.023138737
240467,0.023796547
241793,0.023877457
243666,0.01128216
253210,0.006397347
253211,0.006505175
261217,0.020385048
261218,0.104579942
263202,0.004821305
263942,0.075251093
265024,0.010267166
265025,0.010185928
265027,0.010571084
272250,0.067243401
277697,0.011078464
282979,0.087819589
283628,0.081392505
299743,0.210929338
266993,0.008739159
317959,0.043650616
317960,0.047393295
78884,0.001777776
326587,0.00279627
330592,0.007771333
330595,0.021457491
333682,0.139172716
334901,0.025795325
334902,0.023945933
337964,0.072679615
354301,0.022955394
355529,0.00313761
356112,0.010380706
359167,0.162857339
367050,0.01276055
368893,0.009286461
368894,0.007912655
377649,0.005036273
385339,0.0817478
385340,0.073113907
389024,0.062224435
398220,0.12403047
399169,0.013476832
405156,0.018330577
406591,0.004426116
410152,0.005236435
417281,0.157075046
421717,0.043520749
421718,0.037124633
422284,0.002025353
422285,0.001962761
422286,0.001907125
430158,0.001303446
436060,0.010482702
440658,0.017584194
443602,0.110062595
443603,0.114190145
449770,0.025605338
449771,0.027494555
451054,0.099745188
214606,0.219821482
176660,0.025988958
63293,0.005328832
208105,0.008316279
375558,0.003855241
307177,0.09128432
307228,0.032219199
369912,0.025722231
360314,0.00388428
48086,0.017795363
176060,0.052983367
285898,0.050922769
336680,0.738505434
336681,0.041492993
205405,0.042636558
220551,0.000896865
385279,0.026109685
327624,0.060294446
218145,0.014322404
418623,0.077931092
374650,0.002280601
39014,0.009336648
202240,0.008950212
157109,0.015509167
26826,0.055171714
340475,0.040509455
100034,0.001978962
314839,0.002376579
41361,0.010857238
370602,0.746352196
284746,0.011946425
6560,0.053055133
144064,0.004302918
313170,0.006427128
227492,0.004125787
157648,0.009236084
156648,0.093066598
124482,0.03664431
61306,0.002536702
317811,0.03962573
347188,0.00442041
347189,0.004434387
26393,0.00469346
83927,0.013052067
79464,0.037044564
85153,0.056104301
97361,0.135721995
119325,0.048814757
132550,0.00842048
139355,0.018360513
139483,0.050258026
143184,0.019046556
144292,0.015510496
152801,0.002831952
157829,0.010952237
183592,0.036612499
198968,0.066121824
198969,0.055723012
231613,0.027005722
263133,0.024598339
264144,0.011545836
282183,0.019118142
282797,0.052550516
334252,0.027871578
392181,0.106125738
400462,0.001891254
434257,0.060494077
449575,0.054313902
6476,0.02364577
9929,0.093109737
13971,0.035534726
13978,0.08225109
18390,0.023185257
18431,0.154320764
24477,0.003299238
24986,0.004609118
26161,0.010061256
26322,0.109517623
27019,0.001643396
28697,0.005044253
31296,0.043054661
34637,0.035365039
35035,0.021965102
40665,0.01665177
40667,0.013709832
44579,0.055914675
47019,0.006349218
54186,0.024565019
55288,0.002744411
58034,0.021447483
59213,0.015021745
61406,0.040632256
61407,0.044620309
64104,0.006237763
66368,0.027117096
67106,0.013797113
67476,0.018638613
71129,0.042882029
73740,0.110402063
75482,0.007168591
76374,0.033574033
79527,0.006136052
81157,0.003152742
82356,0.117951769
91863,0.006575424
99080,0.001891456
99081,0.001889909
101292,0.140473604
105519,0.013210141
108602,0.002281039
108516,0.013027725
109194,0.006173835
109195,0.005705529
112248,0.033597184
118920,0.008831457
121878,0.002293055
122180,0.012221268
125281,0.011120565
128041,0.080825893
128576,0.039666727
128577,0.033790544
128670,0.035745831
129957,0.014193455
133777,0.059911412
138747,0.020440975
140909,0.006927142
145719,0.076012013
146590,0.021273335
146591,0.02101248
147871,0.010002976
148281,0.008305706
151706,0.013227769
153392,0.031363175
163757,0.001464728
164015,0.029996738
165786,0.082783128
167075,0.00857461
167567,0.00504993
172603,0.073230006
172901,0.020532132
173043,0.000837351
174418,0.002351844
175043,0.005685111
180880,0.069444676
181429,0.020042863
183478,0.012499892
184552,0.024976906
184943,0.004014699
185518,0.04708916
186876,0.170898501
188740,0.049773769
188905,0.008977153
190011,0.022585965
192109,0.061727285
197935,0.006429024
197937,0.012661578
197934,0.008931727
197938,0.022351713
198970,0.03378771
203095,0.019645116
204331,0.004533025
206510,0.001649194
206579,0.001759143
206756,0.022784815
207254,0.009328254
207363,0.013606854
207635,0.004340638
208106,0.015291903
208161,0.016397704
210090,0.034285219
211998,0.134861217
216133,0.02609737
222805,0.008199017
222809,0.009234776
225557,0.040630607
227190,0.010145009
227192,0.019794659
227191,0.045976128
229734,0.054726647
229743,0.050456249
229744,0.052809189
230693,0.007926439
235733,0.034299706
236617,0.004968989
238944,0.008438933
243316,0.071713723
243360,0.046583037
244975,0.01980796
246711,0.005495283
248076,0.049211811
248077,0.031184854
248797,0.057145036
248842,0.003427693
257158,0.007750492
260829,0.002180265
262545,0.017622728
265872,0.051963357
266456,0.010216435
268272,0.079178064
272206,0.023054244
279672,0.032420156
288813,0.009418884
288496,0.050610247
295013,0.023270819
299490,0.031436574
299489,0.091855504
299953,0.018428207
301141,0.011300572
302142,0.003543846
304459,0.012524733
309063,0.030422876
309734,0.011275835
311368,0.092364692
315887,0.052372973
318512,0.017353272
319267,0.005618586
323010,0.042415839
323063,0.055920403
323596,0.043746199
325350,0.104849422
326788,0.023379269
327773,0.00070177
332498,0.008522601
336492,0.006111251
337031,0.075752925
345115,0.031948619
346713,0.038326112
352844,0.037951275
358650,0.005818297
361088,0.001707964
365884,0.008509509
366178,0.009861387
374654,0.018059703
374652,0.019188943
376257,0.075774502
376258,0.068783215
376358,0.031759983
376543,0.175959613
377104,0.00449805
377271,0.027344952
379809,0.007300424
381959,0.003025496
387689,0.030488601
387941,0.026694596
391225,0.006027562
396444,0.00817336
397343,0.07132543
398417,0.002878326
403112,0.004937689
406593,0.014418803
412081,0.001838807
419043,0.005875036
420475,0.014130837
420790,0.079191954
422750,0.13778232
425851,0.042869161
426098,0.046580241
435035,0.016127422
438641,0.015371801
443470,0.037660406
200345,0.014835845
299491,0.005855452
68708,0.009905838
171339,0.007178091
171340,0.008545183
171341,0.007259067
375320,0.000681889
18323,0.078880836
23139,0.004771577
24957,0.300351126
28022,0.016887944
29585,0.012517055
88262,0.023664815
90778,0.011539765
90779,0.012926351
90555,0.009216284
184069,0.001879025
110966,0.11452529
124182,0.058820485
138184,0.007822636
140023,0.015376433
140024,0.019614666
146943,0.028116522
154062,0.17353066
162989,0.03021536
162990,0.024300879
194881,0.000755445
197939,0.015986731
212242,0.033557369
228880,0.007771805
277522,0.003110949
17173,0.043027978
288497,0.04866974
330192,0.00136436
332665,0.016468156
335051,0.006512932
337042,0.004856498
339231,0.007622167
339656,0.000954339
237254,0.075380673
392859,0.002277676
405548,0.078238571
429180,0.015155691
434459,0.021407321
437326,0.037126894
441133,0.027436774
44956,0.016187791
148195,0.016002905
206886,0.032439669
19226,0.099189607
19227,0.040780017
18036,0.066611496
391774,0.008202818
29262,0.006961116
43396,0.001259131
43364,0.577695651
47388,0.057009173
47389,0.031294125
59214,0.08268644
71131,0.031753421
73482,0.032586557
97766,0.020956839
99377,0.008333306
102058,0.147080093
105289,0.010140508
107386,0.005369834
108918,0.004526939
127682,0.025428373
132053,0.008976821
133405,0.011847473
133407,0.072693416
133408,0.079744529
136333,0.302589273
159469,0.105384956
159470,0.104984415
159471,0.104054169
159473,0.116815893
164726,0.017560468
172547,0.007486029
194516,0.003094868
201145,0.085030939
206580,0.010584944
207364,0.00728224
213488,0.003218242
236564,0.033272835
262249,0.057012534
267668,0.021183776
267669,0.020815304
268305,0.019340405
273161,0.011747826
273162,0.009340593
283630,0.016908296
290399,0.047525793
290401,0.049202373
299492,0.025725587
333983,0.042093615
333984,0.055479801
341089,0.009522668
342933,0.047722061
374656,0.097392044
377289,0.059271922
392182,0.019604774
395425,0.032815484
398758,0.175258729
448987,0.002058201
238317,0.006086064
321512,0.006105301
341078,0.048060134
353955,0.000902094
136594,0.128198366
213948,0.007294408
209321,0.083486517
2564,0.018622992
20065,0.198805381
20066,0.508709259
73595,0.008583576
79829,0.010063483
79830,0.009756429
135806,0.012720561
339179,0.001589058
416482,0.017613218
